Race Index,Placing,Track/Course,Dist.,Race Class,Going,Horse,Draw,Rtg.,Trainer,Gear,Body Wt.,Act. Wt.,Unnamed: 13,jockey_id,season,race_description,Race Sub Index,race_date,race_course,race_wins,first_place_win,second_place_win,third_place_win
383,9/12,"Turf / ""A""",1650,4,G,SNOWALOT,11,55,D A Hayes,B,1098,131,,TEK,Previous,31/01/2024 Happy Valley Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),5,2024-01-31,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
381,5/12,"Turf / ""A""",1200,4,G,KILINDINI,5,54,W K Mo,H-/TT,1157,130,,TEK,Previous,31/01/2024 Happy Valley Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),6,2024-01-31,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
380,3/12,"Turf / ""A""",1200,5,G,DOUBLE SHOW,1,31,D J Whyte,B/TT,1228,126,,TEK,Previous,31/01/2024 Happy Valley Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),7,2024-01-31,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
379,2/12,"Turf / ""A""",2200,5,G,HAPPY HERO,4,35,M Newnham,CP,1055,130,,TEK,Previous,31/01/2024 Happy Valley Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),8,2024-01-31,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
378,13/14,"Turf / ""A+3""",1400,3,G,JUNE PLANET,1,62,C Fownes,TT,1100,119,,TEK,Previous,28/01/2024 Sha Tin Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),1,2024-01-28,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
377,3/14,"Turf / ""A+3""",1600,3,G,STAR MAC,3,62,D A Hayes,CP1,1194,121,,TEK,Previous,28/01/2024 Sha Tin Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),2,2024-01-28,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
376,7/13,"Turf / ""A+3""",1200,G1,G,TAJ DRAGON,8,111,P C Ng,,1034,126,,TEK,Previous,28/01/2024 Sha Tin Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),3,2024-01-28,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
375,7/14,"Turf / ""A+3""",1200,3,G,STORM LEGEND,11,61,C Fownes,,1072,117,,TEK,Previous,28/01/2024 Sha Tin Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),4,2024-01-28,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
374,11/14,"Turf / ""A+3""",1200,4,G,THE KHAN,11,52,C Fownes,H1/P1/TT1,1066,127,,TEK,Previous,28/01/2024 Sha Tin Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),5,2024-01-28,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
373,3/13,"Turf / ""A+3""",1600,4,G,CHILLI BABA,13,49,P F Yiu,B-/V1,1178,124,,TEK,Previous,28/01/2024 Sha Tin Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),6,2024-01-28,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
372,2/14,"Turf / ""A+3""",1400,4,G,SMART FIGHTER,11,49,P F Yiu,TT,1162,124,,TEK,Previous,28/01/2024 Sha Tin Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),7,2024-01-28,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
371,12/14,"Turf / ""A+3""",1200,4,G,THE GOOD DEAL,5,42,D J Whyte,SR/TT,1130,117,,TEK,Previous,28/01/2024 Sha Tin Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),8,2024-01-28,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
370,12/14,"Turf / ""A+3""",1600,5,G,EAGLE RUN,4,25,D J Whyte,CP-/SR-/XB1/TT,1197,120,,TEK,Previous,28/01/2024 Sha Tin Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),9,2024-01-28,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
369,7/10,"Turf / ""A+3""",2000,4,G,LITTLE FAIRY,1,42,P F Yiu,B/TT-,1146,120,,TEK,Previous,28/01/2024 Sha Tin Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),10,2024-01-28,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
368,5/14,AWT,1650,3,GD,FRANTANCK,4,64,P C Ng,,1148,119,,TEK,Previous,24/01/2024 Sha Tin Jockey Challenge 1 Points :28 (Win 1 2nd 2 3rd 1),1,2024-01-24,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 1,1,2,1
366,3/12,AWT,1200,4,GD,SOLID SHALAA,2,54,D A Hayes,B2/TT,1174,129,,TEK,Previous,24/01/2024 Sha Tin Jockey Challenge 1 Points :28 (Win 1 2nd 2 3rd 1),2,2024-01-24,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 1,1,2,1
365,2/12,AWT,1200,4,GD,COOL BLUE,4,43,F C Lor,B-/V1/TT,1043,119,,TEK,Previous,24/01/2024 Sha Tin Jockey Challenge 1 Points :28 (Win 1 2nd 2 3rd 1),3,2024-01-24,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 1,1,2,1
364,4/14,AWT,1650,5,GD,STARSHIP EIGHTY,11,39,P C Ng,PC/TT,1267,135,,TEK,Previous,24/01/2024 Sha Tin Jockey Challenge 1 Points :28 (Win 1 2nd 2 3rd 1),4,2024-01-24,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 1,1,2,1
363,1/14,AWT,1650,4,GD,G LINER,4,42,J Richards,H/XB/P1/TT,1104,117,,TEK,Previous,24/01/2024 Sha Tin Jockey Challenge 1 Points :28 (Win 1 2nd 2 3rd 1),5,2024-01-24,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 1,1,2,1
362,2/8,AWT,1650,2,GD,ALACRITY,7,85,J Richards,B-/XB/PC1/TT,1087,124,,TEK,Previous,24/01/2024 Sha Tin Jockey Challenge 1 Points :28 (Win 1 2nd 2 3rd 1),6,2024-01-24,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 1,1,2,1
361,5/11,AWT,1800,4,GD,SPLENDID STAR,7,43,D J Whyte,TT,1097,118,,TEK,Previous,24/01/2024 Sha Tin Jockey Challenge 1 Points :28 (Win 1 2nd 2 3rd 1),7,2024-01-24,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 1,1,2,1
359,1/12,"Turf / ""A""",1400,2,G,MUGEN,10,80,P C Ng,,1116,115,,TEK,Previous,21/01/2024 Sha Tin Jockey Challenge 1 Points :24 (Win 1 2nd 2 3rd 0),1,2024-01-21,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 0,1,2,0
358,2/14,"Turf / ""A""",2000,2,G,ENSUED,4,83,J Size,,1062,131,,TEK,Previous,21/01/2024 Sha Tin Jockey Challenge 1 Points :24 (Win 1 2nd 2 3rd 0),2,2024-01-21,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 0,1,2,0
357,5/8,"Turf / ""A""",1600,G1,G,FANTASTIC TREASURE,4,96,D A Hayes,CP/TT,1217,126,,TEK,Previous,21/01/2024 Sha Tin Jockey Challenge 1 Points :24 (Win 1 2nd 2 3rd 0),3,2024-01-21,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 0,1,2,0
356,4/13,"Turf / ""A""",1200,4,G,STRATHPEFFER,6,45,D J Whyte,B,1038,120,,TEK,Previous,21/01/2024 Sha Tin Jockey Challenge 1 Points :24 (Win 1 2nd 2 3rd 0),4,2024-01-21,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 0,1,2,0
355,7/14,"Turf / ""A""",1400,4,G,LUCKY PLANET,3,44,D J Whyte,B,1076,119,,TEK,Previous,21/01/2024 Sha Tin Jockey Challenge 1 Points :24 (Win 1 2nd 2 3rd 0),5,2024-01-21,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 0,1,2,0
354,10/14,"Turf / ""A""",1000,4,G,PANDA,14,50,C H Yip,B,1068,125,,TEK,Previous,21/01/2024 Sha Tin Jockey Challenge 1 Points :24 (Win 1 2nd 2 3rd 0),6,2024-01-21,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 0,1,2,0
352,2/14,"Turf / ""A""",1400,4,G,RIVER VIEWS,5,49,T P Yung,,1155,125,,TEK,Previous,21/01/2024 Sha Tin Jockey Challenge 1 Points :24 (Win 1 2nd 2 3rd 0),7,2024-01-21,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 0,1,2,0
351,4/14,"Turf / ""A""",1200,5,G,GREAT DAYS,8,30,P C Ng,P-/H/XB/PC1,1091,122,,TEK,Previous,21/01/2024 Sha Tin Jockey Challenge 1 Points :24 (Win 1 2nd 2 3rd 0),8,2024-01-21,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 2 3rd 0,1,2,0
350,2/12,"Turf / ""C""",1200,3,G,RAGING BLIZZARD,3,67,J Size,,1090,124,,TEK,Previous,17/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 1 2nd 4 3rd 0),1,2024-01-17,Happy Valley Jockey Challenge,(Win 1 2nd 4 3rd 0,1,4,0
349,2/12,"Turf / ""C""",1650,3,G,QUANTUM PATCH,11,71,P C Ng,,1126,130,,TEK,Previous,17/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 1 2nd 4 3rd 0),2,2024-01-17,Happy Valley Jockey Challenge,(Win 1 2nd 4 3rd 0,1,4,0
348,1/11,"Turf / ""C""",1200,4,G,HAPPY TRIO,4,57,D J Whyte,B,1072,132,,TEK,Previous,17/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 1 2nd 4 3rd 0),3,2024-01-17,Happy Valley Jockey Challenge,(Win 1 2nd 4 3rd 0,1,4,0
347,2/12,"Turf / ""C""",1650,4,G,DRAGON STAR,9,53,P C Ng,V/XB,1106,131,,TEK,Previous,17/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 1 2nd 4 3rd 0),4,2024-01-17,Happy Valley Jockey Challenge,(Win 1 2nd 4 3rd 0,1,4,0
346,6/10,"Turf / ""C""",1000,3,G,FORTUNE WARRIOR,9,60,P C Ng,CP-/B1,1115,116,,TEK,Previous,17/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 1 2nd 4 3rd 0),5,2024-01-17,Happy Valley Jockey Challenge,(Win 1 2nd 4 3rd 0,1,4,0
345,10/12,"Turf / ""C""",1200,4,G,SHINKANSEN,2,46,D J Whyte,H/SR/TT,1142,123,,TEK,Previous,17/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 1 2nd 4 3rd 0),6,2024-01-17,Happy Valley Jockey Challenge,(Win 1 2nd 4 3rd 0,1,4,0
344,2/11,"Turf / ""C""",1800,4,G,MR ALADDIN,9,48,P C Ng,CP,1081,123,,TEK,Previous,17/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 1 2nd 4 3rd 0),7,2024-01-17,Happy Valley Jockey Challenge,(Win 1 2nd 4 3rd 0,1,4,0
342,9/14,"Turf / ""C+3""",1400,3,G,SWIFT ASCEND,13,61,D J Whyte,XB,1048,117,,TEK,Previous,13/01/2024 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),1,2024-01-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
341,8/14,"Turf / ""C+3""",1600,3R,G,KA YING GENERATION,2,74,P C Ng,B,1156,126,,TEK,Previous,13/01/2024 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),2,2024-01-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
340,6/12,"Turf / ""C+3""",1200,3,G,VIVA GRACIOUSNESS,9,72,A S Cruz,B/TT,1080,131,,TEK,Previous,13/01/2024 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),3,2024-01-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
339,1/9,"Turf / ""C+3""",1200,2,G,GALAXY PATCH,5,86,P C Ng,B,1150,123,,TEK,Previous,13/01/2024 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),4,2024-01-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
338,4/14,"Turf / ""C+3""",1600,4,G,BEER PALACE,4,59,M Newnham,B,1100,134,,TEK,Previous,13/01/2024 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),5,2024-01-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
337,2/14,"Turf / ""C+3""",1400,4,G,MASTER TORNADO,5,51,W Y So,PC/TT,1187,127,,TEK,Previous,13/01/2024 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),6,2024-01-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
336,1/12,"Turf / ""C+3""",1000,4,G,SUPER COMMANDER,12,55,P C Ng,V/TT,1084,130,,TEK,Previous,13/01/2024 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),7,2024-01-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
335,12/12,"Turf / ""C+3""",1200,4,G,SIGHT HERO,5,56,D A Hayes,BO/TT,1324,132,,TEK,Previous,13/01/2024 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),8,2024-01-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
334,3/12,"Turf / ""C+3""",1200,4,G,MASTER MASTERMIND,6,52,D A Hayes,,1118,129,,TEK,Previous,13/01/2024 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),9,2024-01-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
333,7/14,"Turf / ""C+3""",1400,5,G,BRILLIANT PIONEER,8,31,P F Yiu,PC/TT,1059,127,,TEK,Previous,13/01/2024 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),10,2024-01-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
332,7/12,"Turf / ""B""",1200,3,G,BEAUTY CHAMP,1,63,D J Whyte,H/XB/TT,1178,121,,TEK,Previous,10/01/2024 Happy Valley Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),1,2024-01-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
331,8/12,"Turf / ""B""",1800,3,G,GALLANT HERO,11,63,D J Hall,,1099,119,,TEK,Previous,10/01/2024 Happy Valley Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),2,2024-01-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
330,2/12,"Turf / ""B""",1800,G3,G,LA CITY BLANCHE,1,87,A S Cruz,TT,996,115,,TEK,Previous,10/01/2024 Happy Valley Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),3,2024-01-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
329,6/12,"Turf / ""B""",1200,4,G,EASY SNIP,11,56,T P Yung,B,1227,132,,TEK,Previous,10/01/2024 Happy Valley Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),4,2024-01-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
328,10/12,"Turf / ""B""",1200,4,G,SPEEDY CHARIOT,3,50,D J Whyte,SR/TT1,1085,125,,TEK,Previous,10/01/2024 Happy Valley Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),5,2024-01-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
327,5/11,"Turf / ""B""",1650,4,G,BEAU GOSSE,2,43,D J Whyte,B/H/TT,1105,119,,TEK,Previous,10/01/2024 Happy Valley Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),6,2024-01-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
326,3/10,"Turf / ""B""",1650,4,G,FEARLESS FIRE,5,49,D A Hayes,B-/XB/BO1,1188,124,,TEK,Previous,10/01/2024 Happy Valley Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),7,2024-01-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
325,7/9,"Turf / ""B""",1000,5,G,GOODMANSHIP,5,32,D J Whyte,B/TT,1180,128,,TEK,Previous,10/01/2024 Happy Valley Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),8,2024-01-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
324,5/13,"Turf / ""B+2""",1600,2,G,ALACRITY,2,86,J Richards,B/XB/TT,1101,121,,TEK,Previous,07/01/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),1,2024-01-07,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
323,6/14,"Turf / ""B+2""",1400,3,G,SEIZING THE MOMENT,1,64,J Size,PC-/B2,1074,120,,TEK,Previous,07/01/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),2,2024-01-07,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
321,5/9,"Turf / ""B+2""",1000,G3,G,DUKE WAI,8,112,P C Ng,PC,1138,128,,TEK,Previous,07/01/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),3,2024-01-07,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
320,4/12,AWT,1200,4,GD,REGENT GLORY,4,50,D A Hayes,,1087,125,,TEK,Previous,07/01/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),4,2024-01-07,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
319,5/10,"Turf / ""B+2""",1000,3,G,NICCONI COUNTY,2,67,C Fownes,XB1/TT,1154,123,,TEK,Previous,07/01/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),5,2024-01-07,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
318,5/14,"Turf / ""B+2""",1800,4,G,JUBILATION,4,47,W Y So,V,1096,122,,TEK,Previous,07/01/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),6,2024-01-07,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
317,2/14,"Turf / ""B+2""",1400,4,G,WINNING DATA,12,56,P F Yiu,B,1158,131,,TEK,Previous,07/01/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),7,2024-01-07,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
316,6/13,"Turf / ""B+2""",1200,4,G,SILVER DESTINY,1,52,C H Yip,,1174,127,,TEK,Previous,07/01/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),8,2024-01-07,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
315,7/10,AWT,1200,5,GD,COMPULSORY,10,18,C W Chang,B,1127,117,,TEK,Previous,07/01/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),9,2024-01-07,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
314,1/12,"Turf / ""A""",1200,2,G,MAJESTIC KNIGHT,3,86,D J Whyte,B,1216,122,,TEK,Previous,04/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),1,2024-01-04,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
313,2/11,"Turf / ""A""",1200,3,G,BEAUTY WAVES,1,66,D J Whyte,XB/SR1,1190,123,,TEK,Previous,04/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),2,2024-01-04,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
312,11/11,"Turf / ""A""",1650,3,G,TRADITION,6,65,P C Ng,B1,996,120,,TEK,Previous,04/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),3,2024-01-04,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
311,6/11,"Turf / ""A""",1000,4,G,SAVVY DELIGHT,8,53,J Size,P/TT,1221,130,,TEK,Previous,04/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),4,2024-01-04,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
310,7/12,"Turf / ""A""",1650,4,G,DRAGON STAR,5,53,P C Ng,V/XB,1130,132,,TEK,Previous,04/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),5,2024-01-04,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
309,7/12,"Turf / ""A""",1650,5,G,HANG'S CHOICE,6,25,W Y So,B/TT,1085,120,,TEK,Previous,04/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),6,2024-01-04,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
308,1/10,"Turf / ""A""",1200,4,G,SHINKANSEN,4,41,D J Whyte,H/SR/TT,1132,116,,TEK,Previous,04/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),7,2024-01-04,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
307,2/8,"Turf / ""A""",1200,4,G,KING ECCELLENTE,3,53,D J Whyte,SR/XB,1133,128,,TEK,Previous,04/01/2024 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),8,2024-01-04,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
306,5/14,"Turf / ""A""",1400,3,G,BLUE MARLIN,14,72,D J Whyte,H,1321,131,,TEK,Previous,01/01/2024 Sha Tin Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),1,2024-01-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
305,3/14,"Turf / ""A""",1200,3,G,MUGEN,5,80,P C Ng,,1139,135,,TEK,Previous,01/01/2024 Sha Tin Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),2,2024-01-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
304,11/14,"Turf / ""A""",1400,3,G,VIVA GRACIOUSNESS,4,72,A S Cruz,B1/TT1,1082,129,,TEK,Previous,01/01/2024 Sha Tin Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),3,2024-01-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
303,8/8,"Turf / ""A""",1400,G3,G,RED LION,3,105,J Size,,1131,115,,TEK,Previous,01/01/2024 Sha Tin Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),4,2024-01-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
302,4/13,"Turf / ""A""",1400,4,G,SMART FIGHTER,12,51,P F Yiu,TT,1158,127,,TEK,Previous,01/01/2024 Sha Tin Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),5,2024-01-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
301,2/12,"Turf / ""A""",1400,4,G,LUCKY PLANET,1,43,D J Whyte,B,1086,119,,TEK,Previous,01/01/2024 Sha Tin Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),6,2024-01-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
300,10/14,"Turf / ""A""",1400,5,G,PERFECT PEACH,8,37,A S Cruz,B/H/TT,1090,132,,TEK,Previous,01/01/2024 Sha Tin Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),7,2024-01-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
299,2/10,"Turf / ""A""",1800,3,G,SWAN BAY,10,66,W Y So,B,1117,124,,TEK,Previous,01/01/2024 Sha Tin Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),8,2024-01-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
297,4/13,"Turf / ""A""",1200,4,G,PANDA,3,52,C H Yip,B,1070,129,,TEK,Previous,01/01/2024 Sha Tin Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),9,2024-01-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
288,5/14,"Turf / ""C+3""",1600,3,G,BEER PALACE,3,61,M Newnham,B1,1102,121,,TEK,Previous,26/12/2023 Sha Tin Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),1,2023-12-26,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
287,11/14,"Turf / ""C+3""",1000,3,G,LUCKY GOR,14,65,C Fownes,E/TT,1227,124,,TEK,Previous,26/12/2023 Sha Tin Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),2,2023-12-26,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
286,1/11,"Turf / ""C+3""",1200,3,G,RAGING BLIZZARD,1,61,J Size,,1103,119,,TEK,Previous,26/12/2023 Sha Tin Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),3,2023-12-26,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
285,13/14,"Turf / ""C+3""",1600,4,G,LOOKING COOL,9,52,F C Lor,CP,1128,127,,TEK,Previous,26/12/2023 Sha Tin Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),4,2023-12-26,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
284,7/12,AWT,1200,4,GD,COOL BLUE,3,45,F C Lor,CP-/B1/TT,1041,121,,TEK,Previous,26/12/2023 Sha Tin Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),5,2023-12-26,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
283,6/12,"Turf / ""C+3""",1200,4,G,NISHIKADO,10,48,Y S Tsui,B,1153,123,,TEK,Previous,26/12/2023 Sha Tin Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),6,2023-12-26,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
282,5/14,"Turf / ""C+3""",1000,4,G,FLYING DRAGON,3,60,C H Yip,XB,1265,135,,TEK,Previous,26/12/2023 Sha Tin Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),7,2023-12-26,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
