Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
7,7,DIVINITY POWER  (M091),Z Purton,B/H/XB1/TT,"Eased at start to take rail behind the field, 6Ls off the leaders, harmed by the slow tempo, dashed fairly in straight.",2012-01-21,6
8,3,GOOD THINKER  (M127),N Callan,V,"Eased to sit behind midfield, 4.5Ls off the leaders 2-3 wide, checked 800M, harmed by the slow pace, no progress.",2012-01-21,6
9,11,BULLISH POWER  (M330),M Chadwick,TT,"Shared lead easily 2 wide at advantageous slow sectionals, soon out of fuel 400M.",2012-01-21,6
10,10,MASTER RACER  (M278),D Beadman,--,"In front of midfield, 2.5Ls off the leaders 2 wide, not suited by the slow pace, emptied 350M.",2012-01-21,6
11,4,MERACUS  (M286),C Y Ho,--,"Eased to sit midfield, 3Ls off the leaders 3 wide, not suited by the slow tempo, soon weakened 300M.",2012-01-21,6
12,5,FASTPLUS MASTER  (CL201),B Prebble,--,"Not suited by the slow tempo, never better than midfield.",2012-01-21,6
13,9,STARLIT WARRIOR  (M162),B Doyle,CP-/B2,"Prominent, benefited by the slow tempo, however dropped off quickly 400M.",2012-01-21,6
14,13,GREAT SHOW  (CK001),C K Tong,B,"Hard ridden early, trapped 3-4 wide, harmed by the slow pace, never competitive and tailed out.",2012-01-21,6
1,13,GO BABY GO  (N033),D Whyte,H,"Broke fast, soon crossed to second one off stand rail, led 400m out, drew away easily.",2012-01-21,7
2,1,SPACE RACE  (M222),M Chadwick,TT,"Broke fast, not rushed early, third three off rail chasing eventual winner, tried to challenge 200m out, outpaced.",2012-01-21,7
3,3,FLYING TOGETHER  (M200),T Clark,--,"Missed break one length, crossed to stand rail, pulled out to mid track when blocked, finished strongly.",2012-01-21,7
4,8,DREAM BUILDER  (M201),T Angland,TT,"Not fast away, mid-rear mid-track, ridden 300m out, never pace to threaten winner.",2012-01-21,7
5,2,VINTAGE HUSSLER  (CL266),M L Yeung,B,"Broke fast, shifted left, led to halfway, headed by winner 400m out, outpaced.",2012-01-21,7
6,11,PROSPEROUS  (CL054),M Guyon,B1/TT1,"Fair break but short of early speed, mid-rear on outside of field, urged, kept on widest of all.",2012-01-21,7
7,6,LEGENDARY DRAGON  (N172),N Callan,--,"Fair break but squeezed back early, sixth three off stand rail, ridden halfway, kept on one pace.",2012-01-21,7
8,7,RED LUCKY STAR  (M074),Z Purton,B,"Broke well but not pace to go with leaders, midfield mid-track, ridden halfway, kept on one pace.",2012-01-21,7
9,4,GREEN ZONE  (M302),C Y Ho,B,"Fair break, not rushed early, mid-rear wide, driven from halfway, kept on but no impression.",2012-01-21,7
10,14,STALLION SUPREME  (CJ268),W M Lai,--,"Fair break, tracked stands rail leaders one off, hard ridden from halfway, no extra.",2012-01-21,7
11,12,ELUSIVE PRINCE  (M012),D Beadman,--,"Not fast away, mid-track, midfield, shaken up halfway, no progress.",2012-01-21,7
12,5,JOYFUL LUCK  (M223),B Prebble,SR,"Missed break, rear early mid-track, shaken up halfway, no improvement.",2012-01-21,7
13,10,DEEP THINKER  (N159),C K Tong,--,"Fair break, not much early pace, rear group second widest, no progress.",2012-01-21,7
14,9,DANE PATROL  (CL078),O Doleuze,B/TT,"Broke fast, shared lead stands rail, under pressure halfway, weakened quickly.",2012-01-21,7
1,9,LEO'S PRIDE  (CK094),M L Yeung,B,"Switched off to near last 7Ls off the pace, travelled well throughout, switched widest to challenge inside 300M, ran on strongly and edged past long time leader about 30M from home.",2012-01-21,8
2,14,SOLAR UP  (CK065),W M Lai,--,"Soon led, set even pace, kicked clear 200M, kept on well but not pace of winner final stages, headed 30M from home.",2012-01-21,8
3,7,CAPITAL K  (M224),Z Purton,B-/BO1,"Held up in mid-division 2-wide, raced a shade keen middle stages, no clear run 350M-200M, ran on well to go 3rd near line.",2012-01-21,8
4,13,DARPANA  (CK256),J Lloyd,B/TT,"Along the fence about 3Ls behind leader, made headway inside 350M, kept on steadily final 200M, lost 3rd near line.",2012-01-21,8
5,5,NEEDLES AND THREAD  (CJ282),B Doyle,B,"Quickly into stride, reigned back to sit behind midfield, bid wide home turn, stayed on and looked one of the possible winners mid-straight, run ended near 100M.",2012-01-21,8
6,8,HORSE APLENTY  (M376),Y T Cheng,B,"Driven early, chased leaders in a 3-side position without cover, had every chance turning in but couldn't get to leaders, no threat from100M.",2012-01-21,8
7,2,FLYING CHINA  (CK266),T H So,PC,"Taken across behind runners, settled in last 8Ls off the pace, driven passing 600M, made steady headway early straight, turned one pace final 150M.",2012-01-21,8
8,4,ENHANCED  (CL300),T Clark,B2,"Never far off from leaders, 3-wide for most of the trip, kept on one paced turning in and no impression on leaders.",2012-01-21,8
9,11,MOON CHASER  (CK013),C K Tong,P1/TT,"Chased leaders, came under pressure half way round final turn, outpaced on straightening, beaten near 200M.",2012-01-21,8
10,1,GREAT ACHIEVEMENT  (CD250),K C Ng,CP/TT,"Began well from the inside draw, tracked leader, appeared to be travelling well but found little off the bridle, fell behind 200M.",2012-01-21,8
11,10,HANDSOME BATCHELOR  (CL076),G Cheyne,CP/XB,"Caught wide 1st turn, strode forward to press leader 1200M, weakened nearing 250M and dropped away quickly.",2012-01-21,8
12,12,SUNSHINE DAY  (N116),M Chadwick,TT,"Towards the rear, didn't respond to pressure inside 350M, never threatened.",2012-01-21,8
13,6,IRON EAGLE  (M156),D Beadman,TT,"Slow to begin, soon taken to the fence and settled 5Ls back in midfield, didn't pick up in straight, no extra 200M. (Blood in trachea.)",2012-01-21,8
PU,3,I SMELL MONEY  (M019),D Whyte,B,"Fractious in stalls, almost dislodged rider as the start was effected, took no part in the race. (To Barrier Trial.)",2012-01-21,8
1,5,KING MOSSMAN  (M266),M Du Plessis,--,"Broke fast, third one off, joined leaders early straight, got upper hand last 100m, kept on well to hold late threat.",2012-01-21,9
2,7,CROWN WITNESS  (M013),M Chadwick,TT,"Fair break, not much early pace, midfield three wide, shuffled back to rear group turning in after steadied off heels, finished powerfully late.",2012-01-21,9
3,3,HORSE GALORE  (CL220),D Whyte,B,"Broke fast, led until inside last 100m, kept on but no extra once headed.",2012-01-21,9
4,8,ELEGANCE DESIRE  (CL102),Z Purton,XB/H1,"Fair break, not much early pace, third last rail, pocketed and long wait for gap straight, finished fast once clear.",2012-01-21,9
5,9,HAPPY REUNION  (CK163),T Clark,B-/P2/TT,"Broke fast but not ace to lead, settled third rail, inside bid, kept on without being able to threaten.",2012-01-21,9
6,4,VITAL FLYER  (CK373),B Prebble,B/TT,"Moderate start, midfield rail, bid one off, kept on steadily without kick,",2012-01-21,9
7,6,PRETTY ONE  (CL418),M Guyon,TT,"Fast break but not pace to join leaders from out wide, steadied back to thrd last three off 600m out, widest bid, kept on one pace.",2012-01-21,9
8,1,GOOD WORDS  (CL371),T H So,TT,"Well away but not pace to lead, fifth three wide no cover, bumped 300m out, kept on until no extra late.",2012-01-21,9
9,11,WITHINMYHEART  (M176),M L Yeung,P2,"Moderate break, crowded early, back to ninth one off, taken off heels, no progress thereafter.",2012-01-21,9
10,2,TAI SING YEH  (CL037),O Doleuze,--,"Fair break, not much early pace, back to second last rail, wide bid, little progress, rider lost whip.",2012-01-21,9
11,12,CHARLES THE GREAT  (N171),J Lloyd,TT1,"Moderate break, ridden to join leaders, green round turn, three wide no cover, weakened straigt.",2012-01-21,9
12,10,JUMBO GOLD  (CK393),C Y Ho,P1/TT,"Taken back from outside gate, last, inside bid, no progress.",2012-01-21,9
1,11,REAL SUPREME  (CL247),B Prebble,B/TT,"Began nicely, took a trail on rails following tearaway leader, 6Ls back on bend, gradually improved turning, kept coming to hit lead at 200m, drew away to score comfortably.",2012-01-21,10
2,3,ADORATION  (M214),D Whyte,B,"Took a nice trial in front of midfield on rails, followed eventual winner and appreciated strong tempo, began to improve rounding bend, cam on well for 2nd.",2012-01-21,10
3,9,BERIO  (CJ202),C Y Ho,B,"Worked across into running line, raced 7Ls or so off leader, had cover on circle, kept battling on in straight but no dash to match winner.",2012-01-21,10
4,7,FLEET COMMAND  (CK077),J Lloyd,B,"Restrained to settle in midfield 8-9Ls off leader, had ideal run on rails and speed on, made gradual progress in straight to make frame.",2012-01-21,10
5,8,GIFT IS GIFT  (M053),Z Purton,--,"Settled in midfield, 10Ls or so away in running line, no excuses to bend, made steady ground in straight without threatening.",2012-01-21,10
6,13,FOREVER ELATION  (CK215),M Guyon,B,"Crowded early, settled back at rear on rails, more than 12Ls off top end, aided by speed, gave a big start turning and worked home evenly to be nearest on line.",2012-01-21,10
7,5,BEST WIN  (CL212),N Callan,H,"No early speed, raced more than 10Ls away on rails, aided by strong tempo, made some minor progress in straight but peaked at 150m.",2012-01-21,10
8,14,DOUBLE DRAGON  (CK019),G Cheyne,H,"Bounced out and took early lead, took trail when pressured, forced to follow a strong tempo to bend, didn't come on when asked and tired late after working.",2012-01-21,10
9,1,EASY WINNER  (CL138),T H So,B,"Planted 3 wide without cover in midfield, 10Ls away working with strong sections in middle stages, made a brief bid but flattened after a hard run.",2012-01-21,10
10,6,BULLISH KING  (CL304),M Chadwick,B/TT,"Showed speed to go forward and take up running, overaced and set strong sections in front, still 5Ls clear turning, worked too hard and stopped at 200m.",2012-01-21,10
11,10,NEW GLORY  (CK304),O Doleuze,B/XB,"Dropped into a midfield spot 8-9Ls off break away leader, fair trip in running line but did race a little ungenerously, didn't find much when asked and battled in straight.",2012-01-21,10
12,12,LEGEND EXPRESS  (CK224),H W Lai,B,"Crowded early, faded back to race at rear, 3 wide with cover, helped by speed, well back turning and made no serious progress.",2012-01-21,10
13,4,VICTORY MASTER  (M148),D Beadman,--,"Drifted back to race at rear, at least 12Ls off pace, aided by tempo, well back turning and didn't come as expected in straight. (See Racing Incidents.)",2012-01-21,10
14,2,TRAVEL BRAND  (N112),K C Ng,H1,"No early pace, raced behind midfield on rails, 11Ls or so off strong tempo in front, struggling turning and made no impression.",2012-01-21,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-01-21,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-01-21,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-01-21,13
1,5,PAPAS  (CK274),N Callan,V-/B2/TT2,"Ridden to lead early, gradually taken back to share the pace coming out of back straight, renewed effort on straightening to soon draw clear, ridden out to win unchallenged.",2012-01-25,1
2,9,SPEEDY  (CJ037),Y T Cheng,--,"Drawn wide, soon taken back, waited with, finished off race well to snatch 2nd final strides.",2012-01-25,1
3,4,GRANDFIELD  (CJ250),C Y Ho,B,"Niggled at early, soon travelled in forward of midfield on rails, met minor interference rounding home bend, gained closer turning in, fought on steadily but swamped for 2nd inside 50 M.",2012-01-25,1
4,7,GENERAL DANROAD  (CL020),Z Purton,--,"Began with others, settled not too far off, gained closer to just off the pace 800 M out, baulked on rails until 300 M out, one-paced.",2012-01-25,1
5,10,FAST INTENTIONS  (CL271),W C Marwing,B/TT,"Settled in rear, wide turn, made modest headway past well-beaten runners closing stages.",2012-01-25,1
6,2,FUN AND FAST  (CL177),G Mosse,B,"Raced wide in midfield, kept on same pace until finding no extra closing stages. (Bled.)",2012-01-25,1
7,11,SPEED RACER  (CK207),C K Tong,B,"Began with others from a wide draw, settled well behind, ran past well-beaten horses.",2012-01-25,1
8,6,MARVEL PLUS  (CL281),M Chadwick,TT,"Not far off in 6th, shifted out for a run turning in, failed to quicken to challenge. (Questioned for disappointing performance.)",2012-01-25,1
9,13,HEY HA MASTER  (CL208),B Prebble,B/TT,"Not far off, weakened out of contention inside final 200 M.",2012-01-25,1
10,8,JOYFUL JOYFUL  (CK284),M L Yeung,B/H,"Began moderately, headway around home bend, lost position into straight, no further impression.",2012-01-25,1
11,12,METRO RIDER  (CJ264),T Clark,H/XB,"Began well from a poor draw, settled not far off the speed, with leaders briefly around the bend, dropped out after straightening.",2012-01-25,1
12,1,MY MELODY  (CJ157),D Beadman,B/TT,"Broke well from a wide draw, soon taken back to race wide without cover in midfield, moved forward to join leaders 4-wide around the bend, soon dropped out after straightening.",2012-01-25,1
13,14,POWER AND GOLD  (CK041),O Doleuze,TT,"Settled in rear of midfield, made no impression in straight. (Blood in trachea.)",2012-01-25,1
14,3,DR BULLION  (M016),W M Lai,--,"Soon took up running, held narrow lead until headed into straight, folded up quickly.",2012-01-25,1
1,8,GOLD EDITION  (N048),Y T Cheng,H1,Went straight to the front and made every post a winner on the rails. Shook off late challengers to win on debut.,2012-01-25,2
2,13,HOT ASSET  (CL060),D Whyte,B/TT,Had every chance settling 3 back the fence. Couldn't pull back the leader in time and failed by a narrow margin.,2012-01-25,2
3,9,THE FAST LANE  (N079),H W Lai,--,"Settled behind midfield, 3 wide with cover. Swung wide from the 500m and showed a nice turn of foot in the home straight.",2012-01-25,2
4,3,KING PENDRAGON  (N018),B Prebble,--,"Camped behind the speed, 3 wide with cover. Stayed on soundly to finish in the frame.",2012-01-25,2
5,1,BEAUTY KING  (N028),G Mosse,CP1,Worked forward to eventually cross and park outside the leader after the 800m. Labored over the concluding stages.,2012-01-25,2
6,2,JOHN DORY  (M009),D Beadman,B,"Enjoyed a nice run in the race, 1 out 1 back. Had no excuses.",2012-01-25,2
7,12,SHAREMA FEELING  (M195),W C Marwing,B/TT,"Settled at the back of the field from a wide gate, 2 deep with cover. Closed off fairly.",2012-01-25,2
8,7,FLORAL MAN  (N092),N Callan,TT1,"Travelled behind midfield, 2 deep with cover. Kept whacking away in the final stretch.",2012-01-25,2
9,14,EXCELLENT WIN  (CL234),T H So,CP,"Jumped awkwardly resulting in rider becoming unbalanced. Was hard ridden early but was posted 3 wide without cover on the circle, travelling off the speed. Never likely.",2012-01-25,2
